"","workerid","trial","criticalComplicated","criticalSimple","langCondition","objCondition","response","responseSide","responseValue","word"
"7588","501","3","""39""","""54""","""short""","""1-3""","""54""","""left""","""simple""","""wugnum"""
"7589","501","4","""35""","""36""","""long""","""5-5""","""36""","""right""","""simple""","""tupabugorn"""
"7590","501","5","""34""","""3""","""long""","""1-2""","""3""","""right""","""simple""","""kibagronan"""
"7591","501","6","""33""","""19""","""short""","""1-5""","""33""","""left""","""complex""","""vatrus"""
"7592","501","7","""26""","""15""","""long""","""1-4""","""15""","""right""","""simple""","""gaburatum"""
"7593","502","0","""47""","""44""","""short""","""1-4""","""44""","""left""","""simple""","""wugnum"""
"7594","502","1","""18""","""7""","""long""","""3-4""","""18""","""right""","""complex""","""tupabugorn"""
"7595","502","2","""33""","""45""","""long""","""4-5""","""45""","""left""","""simple""","""gaburatum"""
"7596","502","3","""31""","""51""","""short""","""4-4""","""31""","""right""","""complex""","""vatrus"""
"7597","502","4","""42""","""2""","""short""","""2-4""","""2""","""left""","""simple""","""ralex"""
"7598","502","5","""15""","""54""","""short""","""1-1""","""15""","""right""","""complex""","""torun"""
"7599","502","6","""35""","""12""","""long""","""3-5""","""12""","""left""","""simple""","""kibagronan"""
"7600","502","7","""16""","""22""","""long""","""2-3""","""16""","""right""","""complex""","""fepolopus"""
"7601","503","0","""31""","""1""","""short""","""3-4""","""1""","""right""","""simple""","""wugnum"""
"7602","503","1","""53""","""28""","""short""","""1-5""","""53""","""left""","""complex""","""lopus"""
"7603","503","2","""35""","""48""","""long""","""3-5""","""48""","""left""","""simple""","""mipatorun"""
"7604","503","3","""26""","""17""","""long""","""2-4""","""26""","""right""","""complex""","""gaburatum"""
"7605","503","4","""59""","""57""","""long""","""1-1""","""57""","""right""","""simple""","""binivatrus"""
"7606","503","5","""49""","""46""","""long""","""1-2""","""49""","""left""","""complex""","""tiburalex"""
"7607","503","6","""60""","""37""","""short""","""2-3""","""60""","""left""","""complex""","""gronan"""
"7608","503","7","""47""","""15""","""short""","""1-4""","""47""","""left""","""complex""","""bugorn"""
"7609","504","0","""51""","""42""","""short""","""4-4""","""42""","""left""","""simple""","""ralex"""
"7610","504","1","""26""","""3""","""short""","""1-4""","""26""","""left""","""complex""","""wugnum"""
"7611","504","2","""8""","""9""","""short""","""2-3""","""8""","""right""","""complex""","""lopus"""
"7612","504","3","""48""","""44""","""long""","""1-3""","""44""","""right""","""simple""","""mipatorun"""
"7613","504","4","""33""","""49""","""short""","""2-5""","""33""","""left""","""complex""","""ratum"""
"7614","504","5","""32""","""24""","""long""","""3-5""","""32""","""left""","""complex""","""tupabugorn"""
"7615","504","6","""34""","""17""","""long""","""2-2""","""17""","""right""","""simple""","""kibagronan"""
"7616","504","7","""14""","""57""","""long""","""1-5""","""57""","""left""","""simple""","""binivatrus"""
"7617","505","0","""52""","""22""","""long""","""2-5""","""22""","""left""","""simple""","""binivatrus"""
"7618","505","1","""2""","""44""","""long""","""1-2""","""2""","""left""","""complex""","""tiburalex"""
"7619","505","2","""33""","""11""","""short""","""4-5""","""11""","""right""","""simple""","""wugnum"""
"7620","505","3","""7""","""29""","""long""","""1-3""","""7""","""left""","""complex""","""mipatorun"""
"7621","505","4","""49""","""6""","""short""","""2-2""","""49""","""left""","""complex""","""bugorn"""
"7622","505","5","""21""","""53""","""short""","""5-5""","""53""","""right""","""simple""","""ratum"""
"7623","505","6","""58""","""17""","""short""","""2-4""","""17""","""left""","""simple""","""gronan"""
"7624","505","7","""45""","""46""","""long""","""1-4""","""45""","""right""","""complex""","""fepolopus"""
"7625","506","0","""49""","""37""","""long""","""2-2""","""37""","""left""","""simple""","""tiburalex"""
"7626","506","1","""8""","""1""","""long""","""3-3""","""1""","""right""","""simple""","""tupabugorn"""
"7627","506","2","""25""","""57""","""short""","""1-5""","""57""","""right""","""simple""","""vatrus"""
"7628","506","3","""59""","""54""","""short""","""1-1""","""59""","""left""","""complex""","""lopus"""
"7629","506","4","""34""","""13""","""long""","""1-2""","""13""","""left""","""simple""","""pakuwugnum"""
"7630","506","5","""32""","""23""","""short""","""4-5""","""23""","""left""","""simple""","""ratum"""
"7631","506","6","""58""","""24""","""short""","""3-4""","""24""","""right""","""simple""","""gronan"""
"7632","506","7","""41""","""20""","""long""","""1-4""","""20""","""left""","""simple""","""mipatorun"""
"7633","507","0","""15""","""59""","""long""","""1-1""","""59""","""right""","""simple""","""fepolopus"""
"7634","507","1","""49""","""19""","""short""","""1-2""","""49""","""left""","""complex""","""vatrus"""
"7635","507","2","""53""","""55""","""long""","""2-5""","""53""","""right""","""complex""","""kibagronan"""
"7636","507","3","""51""","""41""","""short""","""4-4""","""51""","""left""","""complex""","""wugnum"""
"7637","507","4","""25""","""13""","""long""","""1-5""","""25""","""left""","""complex""","""gaburatum"""
"7638","507","5","""7""","""17""","""short""","""2-3""","""17""","""right""","""simple""","""bugorn"""
"7639","507","6","""18""","""22""","""short""","""2-4""","""18""","""left""","""complex""","""torun"""
"7640","507","7","""58""","""12""","""long""","""3-4""","""58""","""left""","""complex""","""tiburalex"""
"7641","508","0","""18""","""5""","""short""","""2-4""","""5""","""left""","""simple""","""ratum"""
"7642","508","1","""32""","""16""","""short""","""3-5""","""16""","""left""","""simple""","""gronan"""
"7643","508","2","""36""","""29""","""short""","""1-5""","""36""","""right""","""complex""","""bugorn"""
"7644","508","3","""17""","""55""","""long""","""2-2""","""55""","""right""","""simple""","""pakuwugnum"""
"7645","508","4","""25""","""23""","""long""","""4-5""","""23""","""right""","""simple""","""tiburalex"""
"7646","508","5","""4""","""54""","""long""","""1-2""","""4""","""left""","""complex""","""binivatrus"""
"7647","508","6","""31""","""13""","""short""","""1-4""","""13""","""right""","""simple""","""torun"""
"7648","508","7","""51""","""11""","""long""","""4-4""","""11""","""right""","""simple""","""fepolopus"""
"7649","509","0","""14""","""50""","""short""","""3-5""","""50""","""left""","""simple""","""vatrus"""
"7650","509","1","""3""","""54""","""short""","""1-1""","""54""","""right""","""simple""","""lopus"""
"7651","509","2","""35""","""25""","""long""","""5-5""","""25""","""right""","""simple""","""gaburatum"""
"7652","509","3","""26""","""57""","""long""","""1-4""","""26""","""left""","""complex""","""tiburalex"""
"7653","509","4","""22""","""59""","""short""","""1-2""","""59""","""right""","""simple""","""wugnum"""
"7654","509","5","""53""","""45""","""short""","""4-5""","""45""","""left""","""simple""","""bugorn"""
"7655","509","6","""40""","""60""","""long""","""3-3""","""40""","""left""","""complex""","""kibagronan"""
"7656","509","7","""52""","""15""","""long""","""1-5""","""52""","""right""","""complex""","""mipatorun"""
"7657","51","0","""53""","""35""","""long""","""5-5""","""35""","""left""","""simple""","""kibagronan"""
"7658","51","1","""13""","""19""","""short""","""1-1""","""13""","""right""","""complex""","""bugorn"""
"7659","51","2","""47""","""55""","""short""","""2-4""","""55""","""left""","""simple""","""ratum"""
"7660","51","3","""50""","""54""","""long""","""1-3""","""50""","""left""","""complex""","""tiburalex"""
"7661","51","4","""51""","""60""","""short""","""3-4""","""60""","""right""","""simple""","""torun"""
"7662","51","5","""45""","""11""","""short""","""4-4""","""45""","""right""","""complex""","""vatrus"""
"7663","51","6","""58""","""44""","""long""","""1-4""","""58""","""left""","""complex""","""fepolopus"""
"7664","51","7","""25""","""5""","""long""","""2-5""","""25""","""right""","""complex""","""pakuwugnum"""
"7665","510","0","""33""","""38""","""short""","""5-5""","""38""","""left""","""simple""","""ratum"""
"7666","510","1","""41""","""26""","""short""","""4-4""","""41""","""left""","""complex""","""gronan"""
"7667","510","2","""2""","""4""","""long""","""2-2""","""4""","""right""","""simple""","""tupabugorn"""
"7668","510","3","""18""","""16""","""long""","""3-4""","""16""","""left""","""simple""","""mipatorun"""
"7669","510","4","""7""","""5""","""long""","""2-3""","""5""","""right""","""simple""","""tiburalex"""
"7670","510","5","""58""","""54""","""short""","""1-4""","""54""","""left""","""simple""","""vatrus"""
"7671","510","6","""27""","""11""","""short""","""4-5""","""11""","""left""","""simple""","""wugnum"""
"7672","510","7","""13""","""44""","""long""","""1-1""","""44""","""left""","""simple""","""fepolopus"""
"7673","511","0","""7""","""40""","""short""","""3-3""","""40""","""left""","""simple""","""wugnum"""
"7674","511","1","""34""","""19""","""long""","""1-2""","""34""","""right""","""complex""","""tiburalex"""
"7675","511","2","""18""","""41""","""long""","""4-4""","""18""","""left""","""complex""","""tupabugorn"""
"7676","511","3","""33""","""17""","""long""","""2-5""","""17""","""left""","""simple""","""mipatorun"""
"7677","511","4","""45""","""37""","""short""","""2-4""","""45""","""left""","""complex""","""lopus"""
"7678","511","5","""22""","""5""","""short""","""2-2""","""22""","""left""","""complex""","""gronan"""
"7679","511","6","""23""","""54""","""short""","""1-4""","""23""","""right""","""complex""","""vatrus"""
"7680","511","7","""56""","""9""","""long""","""2-3""","""56""","""right""","""complex""","""gaburatum"""
"7681","512","0","""25""","""10""","""short""","""2-5""","""10""","""left""","""simple""","""torun"""
"7682","512","1","""41""","""47""","""short""","""4-4""","""41""","""left""","""complex""","""gronan"""
"7683","512","2","""20""","""54""","""long""","""1-1""","""54""","""left""","""simple""","""pakuwugnum"""
"7684","512","3","""21""","""15""","""long""","""1-5""","""21""","""right""","""complex""","""fepolopus"""
"7685","512","4","""16""","""50""","""short""","""3-3""","""16""","""right""","""complex""","""ralex"""
"7686","512","5","""42""","""24""","""long""","""3-4""","""24""","""left""","""simple""","""tupabugorn"""
"7687","512","6","""18""","""49""","""long""","""2-4""","""18""","""right""","""complex""","""gaburatum"""
"7688","512","7","""4""","""29""","""short""","""1-2""","""29""","""left""","""simple""","""vatrus"""
"7689","513","0","""16""","""22""","""long""","""2-3""","""22""","""left""","""simple""","""tupabugorn"""
"7690","513","1","""27""","""41""","""short""","""4-5""","""41""","""right""","""simple""","""torun"""
"7691","513","2","""55""","""5""","""short""","""2-2""","""5""","""left""","""simple""","""ratum"""
"7692","513","3","""26""","""28""","""short""","""1-4""","""26""","""right""","""complex""","""wugnum"""
"7693","513","4","""42""","""23""","""long""","""4-4""","""23""","""left""","""simple""","""fepolopus"""
"7694","513","5","""13""","""54""","""long""","""1-1""","""54""","""right""","""simple""","""kibagronan"""
"7695","513","6","""39""","""59""","""short""","""1-3""","""39""","""right""","""complex""","""vatrus"""
"7696","513","7","""52""","""2""","""long""","""2-5""","""52""","""left""","""complex""","""tiburalex"""
"7697","514","0","""5""","""34""","""short""","""2-2""","""34""","""right""","""simple""","""bugorn"""
"7698","514","1","""26""","""15""","""short""","""1-4""","""26""","""left""","""complex""","""ratum"""
"7699","514","2","""14""","""55""","""long""","""2-5""","""55""","""left""","""simple""","""fepolopus"""
"7700","514","3","""51""","""16""","""long""","""3-4""","""16""","""right""","""simple""","""binivatrus"""
"7701","514","4","""36""","""18""","""short""","""4-5""","""18""","""right""","""simple""","""wugnum"""
"7702","514","5","""35""","""56""","""long""","""3-5""","""35""","""right""","""complex""","""mipatorun"""
"7703","514","6","""17""","""13""","""long""","""1-2""","""17""","""right""","""complex""","""tiburalex"""
"7704","514","7","""38""","""52""","""short""","""5-5""","""38""","""right""","""complex""","""gronan"""
"7705","515","0","""45""","""60""","""short""","""3-4""","""60""","""right""","""simple""","""wugnum"""
"7706","515","1","""52""","""59""","""short""","""1-5""","""59""","""left""","""simple""","""gronan"""
"7707","515","2","""51""","""17""","""long""","""2-4""","""51""","""left""","""complex""","""fepolopus"""
"7708","515","3","""46""","""44""","""short""","""1-1""","""44""","""right""","""simple""","""torun"""
"7709","515","4","""38""","""18""","""short""","""4-5""","""38""","""left""","""complex""","""bugorn"""
"7710","515","5","""30""","""19""","""long""","""1-4""","""30""","""left""","""complex""","""tiburalex"""
"7711","515","6","""32""","""24""","""long""","""3-5""","""32""","""left""","""complex""","""gaburatum"""
"7712","515","7","""12""","""39""","""long""","""3-3""","""39""","""right""","""simple""","""binivatrus"""
"7713","516","0","""26""","""2""","""long""","""2-4""","""2""","""left""","""simple""","""pakuwugnum"""
"7714","516","1","""33""","""25""","""long""","""5-5""","""25""","""right""","""simple""","""kibagronan"""
"7715","516","2","""56""","""57""","""short""","""1-3""","""56""","""right""","""complex""","""torun"""
"7716","516","3","""48""","""37""","""long""","""2-3""","""48""","""left""","""complex""","""fepolopus"""
"7717","516","4","""53""","""46""","""long""","""1-5""","""53""","""left""","""complex""","""gaburatum"""
"7718","516","5","""41""","""15""","""short""","""1-4""","""41""","""left""","""complex""","""vatrus"""
"7719","516","6","""38""","""17""","""short""","""2-5""","""38""","""left""","""complex""","""bugorn"""
"7720","516","7","""21""","""24""","""short""","""3-5""","""21""","""left""","""complex""","""ralex"""
"7721","517","0","""47""","""44""","""short""","""1-4""","""47""","""left""","""complex""","""lopus"""
"7722","517","1","""55""","""37""","""long""","""2-2""","""37""","""right""","""simple""","""kibagronan"""
"7723","517","2","""26""","""23""","""short""","""4-4""","""23""","""left""","""simple""","""ralex"""
