"","workerid","trial","criticalComplicated","criticalSimple","langCondition","objCondition","response","responseSide","responseValue","word"
"239","A125FN8IYVB93O","6","""32""","""35""","""short""","""5-5""","""32""","""left""","""complex""","""lopus"""
"240","A125FN8IYVB93O","7","""16""","""39""","""long""","""3-3""","""39""","""right""","""simple""","""pakuwugnum"""
"241","A1263R4WB5L2N2","0","""14""","""12""","""long""","""3-5""","""14""","""right""","""complex""","""gaburatum"""
"242","A1263R4WB5L2N2","1","""53""","""29""","""short""","""1-5""","""29""","""left""","""simple""","""lopus"""
"243","A1263R4WB5L2N2","2","""30""","""17""","""long""","""2-4""","""30""","""left""","""complex""","""tiburalex"""
"244","A1263R4WB5L2N2","3","""51""","""50""","""long""","""3-4""","""51""","""right""","""complex""","""pakuwugnum"""
"245","A1263R4WB5L2N2","4","""21""","""9""","""short""","""2-5""","""9""","""right""","""simple""","""bugorn"""
"246","A1263R4WB5L2N2","5","""55""","""2""","""long""","""2-2""","""55""","""right""","""complex""","""binivatrus"""
"247","A1263R4WB5L2N2","6","""42""","""11""","""short""","""4-4""","""11""","""left""","""simple""","""gronan"""
"248","A1263R4WB5L2N2","7","""27""","""18""","""short""","""4-5""","""18""","""left""","""simple""","""torun"""
"249","A1276OAJ04HURQ","0","""53""","""42""","""short""","""4-5""","""42""","""right""","""simple""","""ratum"""
"250","A1276OAJ04HURQ","1","""38""","""56""","""short""","""3-5""","""38""","""left""","""complex""","""ralex"""
"251","A1276OAJ04HURQ","2","""21""","""25""","""long""","""5-5""","""21""","""left""","""complex""","""pakuwugnum"""
"252","A1276OAJ04HURQ","3","""16""","""34""","""short""","""2-3""","""34""","""right""","""simple""","""bugorn"""
"253","A1276OAJ04HURQ","4","""52""","""37""","""long""","""2-5""","""52""","""right""","""complex""","""mipatorun"""
"254","A1276OAJ04HURQ","5","""36""","""29""","""long""","""1-5""","""36""","""left""","""complex""","""binivatrus"""
"255","A1276OAJ04HURQ","6","""59""","""20""","""long""","""1-1""","""59""","""left""","""complex""","""fepolopus"""
"256","A1276OAJ04HURQ","7","""2""","""3""","""short""","""1-2""","""3""","""right""","""simple""","""gronan"""
"257","A128BUMKWWS54Z","0","""23""","""26""","""short""","""4-4""","""26""","""left""","""simple""","""wugnum"""
"258","A128BUMKWWS54Z","1","""9""","""10""","""long""","""2-2""","""10""","""right""","""simple""","""binivatrus"""
"259","A128BUMKWWS54Z","2","""58""","""1""","""long""","""3-4""","""1""","""left""","""simple""","""kibagronan"""
"260","A128BUMKWWS54Z","3","""60""","""4""","""short""","""2-3""","""60""","""left""","""complex""","""bugorn"""
"261","A128BUMKWWS54Z","4","""30""","""2""","""short""","""2-4""","""2""","""left""","""simple""","""ralex"""
"262","A128BUMKWWS54Z","5","""33""","""41""","""long""","""4-5""","""41""","""right""","""simple""","""gaburatum"""
"263","A128BUMKWWS54Z","6","""5""","""20""","""long""","""1-2""","""5""","""right""","""complex""","""mipatorun"""
"264","A128BUMKWWS54Z","7","""11""","""13""","""short""","""1-4""","""11""","""right""","""complex""","""lopus"""
"265","A12N488WIO2Q8Y","0","""14""","""2""","""short""","""2-5""","""2""","""left""","""simple""","""ratum"""
"266","A12N488WIO2Q8Y","1","""25""","""42""","""short""","""4-5""","""25""","""right""","""complex""","""vatrus"""
"267","A12N488WIO2Q8Y","2","""13""","""59""","""long""","""1-1""","""59""","""right""","""simple""","""pakuwugnum"""
"268","A12N488WIO2Q8Y","3","""26""","""45""","""long""","""4-4""","""45""","""left""","""simple""","""tiburalex"""
"269","A12N488WIO2Q8Y","4","""50""","""3""","""long""","""1-3""","""3""","""right""","""simple""","""fepolopus"""
"270","A12N488WIO2Q8Y","5","""21""","""46""","""short""","""1-5""","""21""","""left""","""complex""","""torun"""
"271","A12N488WIO2Q8Y","6","""51""","""40""","""long""","""3-4""","""51""","""right""","""complex""","""tupabugorn"""
"272","A12N488WIO2Q8Y","7","""48""","""1""","""short""","""3-3""","""48""","""right""","""complex""","""gronan"""
"273","A12NUF2YIDJY0J","0","""55""","""9""","""long""","""2-2""","""55""","""right""","""complex""","""pakuwugnum"""
"274","A12NUF2YIDJY0J","1","""57""","""20""","""long""","""1-1""","""57""","""right""","""complex""","""kibagronan"""
"275","A12NUF2YIDJY0J","2","""35""","""40""","""long""","""3-5""","""40""","""right""","""simple""","""fepolopus"""
"276","A12NUF2YIDJY0J","3","""33""","""21""","""short""","""5-5""","""21""","""left""","""simple""","""vatrus"""
"277","A12NUF2YIDJY0J","4","""12""","""15""","""short""","""1-3""","""12""","""left""","""complex""","""bugorn"""
"278","A12NUF2YIDJY0J","5","""41""","""44""","""short""","""1-4""","""41""","""left""","""complex""","""ralex"""
"279","A12NUF2YIDJY0J","6","""52""","""34""","""long""","""2-5""","""52""","""right""","""complex""","""mipatorun"""
"280","A12NUF2YIDJY0J","7","""49""","""28""","""short""","""1-2""","""49""","""left""","""complex""","""ratum"""
"281","A12XT3G04ABBNA","0","""35""","""2""","""long""","""2-5""","""35""","""left""","""complex""","""mipatorun"""
"282","A12XT3G04ABBNA","1","""37""","""20""","""short""","""1-2""","""37""","""right""","""complex""","""bugorn"""
"283","A12XT3G04ABBNA","2","""52""","""15""","""short""","""1-5""","""52""","""right""","""complex""","""wugnum"""
"284","A12XT3G04ABBNA","3","""36""","""32""","""short""","""5-5""","""32""","""left""","""simple""","""ralex"""
"285","A12XT3G04ABBNA","4","""31""","""60""","""short""","""3-4""","""60""","""right""","""simple""","""ratum"""
"286","A12XT3G04ABBNA","5","""46""","""54""","""long""","""1-1""","""54""","""left""","""simple""","""fepolopus"""
"287","A12XT3G04ABBNA","6","""18""","""11""","""long""","""4-4""","""18""","""right""","""complex""","""kibagronan"""
"288","A12XT3G04ABBNA","7","""53""","""50""","""long""","""3-5""","""50""","""left""","""simple""","""binivatrus"""
"289","A12YM8XYCDEA3","0","""47""","""34""","""short""","""2-4""","""34""","""right""","""simple""","""wugnum"""
"290","A12YM8XYCDEA3","1","""12""","""57""","""short""","""1-3""","""12""","""right""","""complex""","""vatrus"""
"291","A12YM8XYCDEA3","2","""25""","""3""","""long""","""1-5""","""25""","""left""","""complex""","""gaburatum"""
"292","A12YM8XYCDEA3","3","""24""","""16""","""long""","""3-3""","""24""","""left""","""complex""","""mipatorun"""
"293","A12YM8XYCDEA3","4","""22""","""49""","""long""","""2-2""","""22""","""right""","""complex""","""tiburalex"""
"294","A12YM8XYCDEA3","5","""35""","""7""","""short""","""3-5""","""7""","""right""","""simple""","""lopus"""
"295","A12YM8XYCDEA3","6","""38""","""31""","""long""","""4-5""","""31""","""right""","""simple""","""kibagronan"""
"296","A12YM8XYCDEA3","7","""40""","""10""","""short""","""2-3""","""40""","""left""","""complex""","""bugorn"""
"297","A131CBUQKTKOA5","0","""14""","""31""","""long""","""4-5""","""31""","""left""","""simple""","""tupabugorn"""
"298","A131CBUQKTKOA5","1","""45""","""12""","""long""","""3-4""","""12""","""left""","""simple""","""kibagronan"""
"299","A131CBUQKTKOA5","2","""39""","""48""","""long""","""3-3""","""48""","""right""","""simple""","""mipatorun"""
"300","A131CBUQKTKOA5","3","""25""","""15""","""short""","""1-5""","""25""","""right""","""complex""","""ratum"""
"301","A131CBUQKTKOA5","4","""43""","""8""","""short""","""3-5""","""43""","""left""","""complex""","""wugnum"""
"302","A131CBUQKTKOA5","5","""27""","""53""","""short""","""5-5""","""53""","""right""","""simple""","""ralex"""
"303","A131CBUQKTKOA5","6","""5""","""9""","""long""","""2-2""","""5""","""right""","""complex""","""binivatrus"""
"304","A131CBUQKTKOA5","7","""58""","""6""","""short""","""2-4""","""58""","""right""","""complex""","""lopus"""
"305","A132R4FPJHAB55","0","""27""","""55""","""short""","""2-5""","""55""","""right""","""simple""","""gronan"""
"306","A132R4FPJHAB55","1","""32""","""56""","""long""","""3-5""","""32""","""left""","""complex""","""binivatrus"""
"307","A132R4FPJHAB55","2","""11""","""34""","""long""","""2-4""","""11""","""right""","""complex""","""fepolopus"""
"308","A132R4FPJHAB55","3","""47""","""26""","""short""","""4-4""","""26""","""right""","""simple""","""bugorn"""
"309","A132R4FPJHAB55","4","""16""","""28""","""short""","""1-3""","""16""","""left""","""complex""","""ralex"""
"310","A132R4FPJHAB55","5","""42""","""57""","""long""","""1-4""","""57""","""left""","""simple""","""gaburatum"""
"311","A132R4FPJHAB55","6","""19""","""54""","""long""","""1-1""","""54""","""left""","""simple""","""pakuwugnum"""
"312","A132R4FPJHAB55","7","""40""","""24""","""short""","""3-3""","""40""","""left""","""complex""","""torun"""
"313","A13CR543YJ2N9I","0","""47""","""1""","""short""","""3-4""","""1""","""left""","""simple""","""gronan"""
"314","A13CR543YJ2N9I","1","""53""","""24""","""short""","""3-5""","""24""","""right""","""simple""","""ratum"""
"315","A13CR543YJ2N9I","2","""11""","""15""","""long""","""1-4""","""11""","""right""","""complex""","""pakuwugnum"""
"316","A13CR543YJ2N9I","3","""51""","""41""","""long""","""4-4""","""41""","""right""","""simple""","""mipatorun"""
"317","A13CR543YJ2N9I","4","""9""","""57""","""long""","""1-2""","""9""","""left""","""complex""","""binivatrus"""
"318","A13CR543YJ2N9I","5","""39""","""40""","""short""","""3-3""","""39""","""left""","""complex""","""lopus"""
"319","A13CR543YJ2N9I","6","""37""","""2""","""long""","""2-2""","""37""","""left""","""complex""","""tupabugorn"""
"320","A13CR543YJ2N9I","7","""21""","""14""","""short""","""5-5""","""21""","""left""","""complex""","""ralex"""
"321","A13DWRTHT9YIGS","0","""44""","""20""","""short""","""1-1""","""20""","""left""","""simple""","""ralex"""
"322","A13DWRTHT9YIGS","1","""26""","""6""","""long""","""2-4""","""26""","""left""","""complex""","""mipatorun"""
"323","A13DWRTHT9YIGS","2","""40""","""59""","""long""","""1-3""","""59""","""right""","""simple""","""gaburatum"""
"324","A13DWRTHT9YIGS","3","""16""","""34""","""long""","""2-3""","""34""","""left""","""simple""","""tupabugorn"""
"325","A13DWRTHT9YIGS","4","""50""","""24""","""short""","""3-3""","""24""","""right""","""simple""","""vatrus"""
"326","A13DWRTHT9YIGS","5","""32""","""11""","""long""","""4-5""","""32""","""right""","""complex""","""pakuwugnum"""
"327","A13DWRTHT9YIGS","6","""27""","""38""","""short""","""5-5""","""38""","""left""","""simple""","""lopus"""
"328","A13DWRTHT9YIGS","7","""14""","""55""","""short""","""2-5""","""55""","""right""","""simple""","""gronan"""
"329","A13LPRHZQRW0G7","0","""18""","""30""","""short""","""4-4""","""30""","""right""","""simple""","""lopus"""
"330","A13LPRHZQRW0G7","1","""41""","""9""","""short""","""2-4""","""41""","""right""","""complex""","""torun"""
"331","A13LPRHZQRW0G7","2","""35""","""56""","""short""","""3-5""","""56""","""left""","""simple""","""wugnum"""
"332","A13LPRHZQRW0G7","3","""34""","""46""","""long""","""1-2""","""34""","""right""","""complex""","""tiburalex"""
"333","A13LPRHZQRW0G7","4","""49""","""55""","""long""","""2-2""","""55""","""left""","""simple""","""tupabugorn"""
"334","A13LPRHZQRW0G7","5","""32""","""42""","""long""","""4-5""","""42""","""left""","""simple""","""gaburatum"""
"335","A13LPRHZQRW0G7","6","""58""","""28""","""long""","""1-4""","""58""","""right""","""complex""","""kibagronan"""
"336","A13LPRHZQRW0G7","7","""36""","""15""","""short""","""1-5""","""15""","""left""","""simple""","""vatrus"""
"337","A13MXQ1KC1J9QL","0","""58""","""44""","""long""","""1-4""","""44""","""left""","""simple""","""gaburatum"""
"338","A13MXQ1KC1J9QL","1","""23""","""56""","""long""","""3-4""","""23""","""right""","""complex""","""mipatorun"""
"339","A13MXQ1KC1J9QL","2","""12""","""46""","""short""","""1-3""","""12""","""right""","""complex""","""wugnum"""
"340","A13MXQ1KC1J9QL","3","""52""","""32""","""long""","""5-5""","""32""","""left""","""simple""","""fepolopus"""
"341","A13MXQ1KC1J9QL","4","""45""","""10""","""long""","""2-4""","""45""","""left""","""complex""","""tiburalex"""
"342","A13MXQ1KC1J9QL","5","""19""","""20""","""short""","""1-1""","""19""","""left""","""complex""","""bugorn"""
"343","A13MXQ1KC1J9QL","6","""27""","""1""","""short""","""3-5""","""1""","""left""","""simple""","""vatrus"""
"344","A13MXQ1KC1J9QL","7","""40""","""6""","""short""","""2-3""","""6""","""left""","""simple""","""gronan"""
"345","A13RG8GSULXWZZ","0","""43""","""35""","""long""","""5-5""","""35""","""left""","""simple""","""tiburalex"""
"346","A13RG8GSULXWZZ","1","""22""","""20""","""long""","""1-2""","""20""","""left""","""simple""","""tupabugorn"""
"347","A13RG8GSULXWZZ","2","""45""","""4""","""short""","""2-4""","""45""","""right""","""complex""","""wugnum"""
"348","A13RG8GSULXWZZ","3","""21""","""58""","""long""","""4-5""","""58""","""right""","""simple""","""mipatorun"""
"349","A13RG8GSULXWZZ","4","""40""","""16""","""short""","""3-3""","""40""","""left""","""complex""","""lopus"""
"350","A13RG8GSULXWZZ","5","""17""","""49""","""long""","""2-2""","""17""","""left""","""complex""","""binivatrus"""
"351","A13RG8GSULXWZZ","6","""18""","""15""","""short""","""1-4""","""18""","""left""","""complex""","""ratum"""
"352","A13RG8GSULXWZZ","7","""60""","""6""","""short""","""2-3""","""60""","""right""","""complex""","""gronan"""
"353","A142ZRU284W9O","0","""27""","""46""","""short""","""1-5""","""46""","""right""","""simple""","""gronan"""
"354","A142ZRU284W9O","1","""2""","""29""","""short""","""1-2""","""2""","""right""","""complex""","""vatrus"""
"355","A142ZRU284W9O","2","""38""","""40""","""long""","""3-5""","""40""","""right""","""simple""","""pakuwugnum"""
"356","A142ZRU284W9O","3","""30""","""16""","""long""","""3-4""","""30""","""left""","""complex""","""mipatorun"""
"357","A142ZRU284W9O","4","""32""","""18""","""short""","""4-5""","""32""","""left""","""complex""","""ralex"""
"358","A142ZRU284W9O","5","""53""","""35""","""short""","""5-5""","""35""","""right""","""simple""","""ratum"""
"359","A142ZRU284W9O","6","""26""","""57""","""long""","""1-4""","""57""","""left""","""simple""","""fepolopus"""
"360","A142ZRU284W9O","7","""11""","""41""","""long""","""4-4""","""41""","""left""","""simple""","""tupabugorn"""
"361","A149MN8UN8O976","0","""32""","""54""","""short""","""1-5""","""32""","""right""","""complex""","""torun"""
"362","A149MN8UN8O976","1","""57""","""29""","""long""","""1-1""","""57""","""left""","""complex""","""tupabugorn"""
"363","A149MN8UN8O976","2","""43""","""40""","""short""","""3-5""","""43""","""left""","""complex""","""lopus"""
"364","A149MN8UN8O976","3","""23""","""47""","""long""","""4-4""","""23""","""right""","""complex""","""kibagronan"""
"365","A149MN8UN8O976","4","""36""","""38""","""long""","""5-5""","""38""","""right""","""simple""","""gaburatum"""
"366","A149MN8UN8O976","5","""7""","""44""","""long""","""1-3""","""44""","""left""","""simple""","""pakuwugnum"""
"367","A149MN8UN8O976","6","""8""","""12""","""short""","""3-3""","""8""","""right""","""complex""","""ralex"""
"368","A149MN8UN8O976","7","""27""","""6""","""short""","""2-5""","""27""","""right""","""complex""","""vatrus"""
"369","A14BVED75ZFI4O","0","""26""","""3""","""long""","""1-4""","""26""","""left""","""complex""","""mipatorun"""
"370","A14BVED75ZFI4O","1","""31""","""47""","""long""","""4-4""","""31""","""right""","""complex""","""tupabugorn"""
"371","A14BVED75ZFI4O","2","""8""","""54""","""long""","""1-3""","""54""","""right""","""simple""","""pakuwugnum"""
"372","A14BVED75ZFI4O","3","""35""","""37""","""short""","""2-5""","""37""","""right""","""simple""","""gronan"""
"373","A14BVED75ZFI4O","4","""25""","""28""","""short""","""1-5""","""25""","""right""","""complex""","""lopus"""
"374","A14BVED75ZFI4O","5","""55""","""57""","""short""","""1-2""","""55""","""left""","""complex""","""ratum"""
"375","A14BVED75ZFI4O","6","""52""","""51""","""long""","""4-5""","""51""","""right""","""simple""","""binivatrus"""
"376","A14BVED75ZFI4O","7","""1""","""39""","""short""","""3-3""","""1""","""left""","""complex""","""ralex"""
"377","A14RER0RE0QFRH","0","""7""","""50""","""long""","""3-3""","""7""","""right""","""complex""","""fepolopus"""
"378","A14RER0RE0QFRH","1","""35""","""30""","""short""","""4-5""","""30""","""left""","""simple""","""vatrus"""
"379","A14RER0RE0QFRH","2","""42""","""28""","""short""","""1-4""","""28""","""left""","""simple""","""ralex"""
"380","A14RER0RE0QFRH","3","""33""","""27""","""long""","""5-5""","""33""","""right""","""complex""","""kibagronan"""
"381","A14RER0RE0QFRH","4","""54""","""29""","""long""","""1-1""","""54""","""right""","""complex""","""mipatorun"""
"382","A14RER0RE0QFRH","5","""51""","""45""","""short""","""4-4""","""45""","""right""","""simple""","""bugorn"""
"383","A14RER0RE0QFRH","6","""32""","""12""","""long""","""3-5""","""32""","""left""","""complex""","""pakuwugnum"""
"384","A14RER0RE0QFRH","7","""31""","""39""","""short""","""3-4""","""39""","""left""","""simple""","""ratum"""
"385","A14S7I1507EL47","0","""21""","""6""","""long""","""2-5""","""21""","""right""","""complex""","""fepolopus"""
"386","A14S7I1507EL47","1","""26""","""50""","""long""","""3-4""","""50""","""right""","""simple""","""pakuwugnum"""
"387","A14S7I1507EL47","2","""33""","""59""","""short""","""1-5""","""59""","""left""","""simple""","""bugorn"""
"388","A14S7I1507EL47","3","""39""","""2""","""short""","""2-3""","""2""","""left""","""simple""","""torun"""
"389","A14S7I1507EL47","4","""35""","""58""","""long""","""4-5""","""35""","""right""","""complex""","""gaburatum"""
