"","workerid","trial","criticalComplicated","criticalSimple","langCondition","objCondition","response","responseSide","responseValue","word","criticalSimple_c.norms","criticalComplicated_c.norms","criticalSimple_rt.norms","criticalComplicated_rt.norms","c.ratio","rt.ratio"
"145","115","0","4-6","4-1","""long""","""4-4""","""4-1""","""right""","""simple""","""tiburalex""",0.559609180035651,0.614648336563144,7.47238209549203,7.4808403912451,0.910454233334057,0.998869338829502
"146","115","1","5-7","3-3","""long""","""3-5""","""3-3""","""right""","""simple""","""tupabugorn""",0.437312451087946,0.657452317290553,7.35231805220081,7.53194766740618,0.665162232434084,0.97615097407239
"147","115","2","4-1","2-2","""long""","""2-4""","""4-1""","""left""","""complex""","""fepolopus""",0.400489205783323,0.559609180035651,7.22323860108545,7.47238209549203,0.715658749125254,0.966658089586066
"148","115","3","3-4","2-5","""short""","""2-3""","""2-5""","""right""","""simple""","""wugnum""",0.365537163309983,0.454706120023767,7.28993416391881,7.34365297144576,0.803897610374975,0.992685001900849
"149","115","4","5-8","5-4","""short""","""5-5""","""5-4""","""right""","""simple""","""gronan""",0.614266488413547,0.627812012463534,7.52245949482209,7.5809576218774,0.978424235629334,0.992283543851176
"150","115","5","5-2","2-7","""long""","""2-5""","""2-7""","""left""","""simple""","""binivatrus""",0.498480635229298,0.732388591800357,7.25324083665048,7.40911860957558,0.680623156627731,0.978961360839379
"151","115","6","4-3","3-8","""short""","""3-4""","""3-8""","""right""","""simple""","""torun""",0.592708884510742,0.59194499618029,7.37820860586072,7.51389426853832,1.00129047180968,0.981942031943977
"152","115","7","5-5","1-6","""short""","""1-5""","""1-6""","""right""","""simple""","""ratum""",0.096151633986928,0.654049197860962,7.07781498740677,7.41937065134264,0.147009788103689,0.953964334714285
"153","116","0","4-6","2-7","""short""","""2-4""","""4-6""","""right""","""complex""","""torun""",0.498480635229298,0.614648336563144,7.25324083665048,7.4808403912451,0.81100135732343,0.96957567028686
"154","116","1","2-4","1-2","""long""","""1-2""","""2-4""","""left""","""complex""","""tupabugorn""",0.067770971422087,0.409232560903149,7.12566153316537,7.29336768842468,0.165605032191283,0.977005662894869
"155","116","2","4-2","4-6","""short""","""4-4""","""4-2""","""right""","""complex""","""vatrus""",0.614648336563144,0.601591200602591,7.4808403912451,7.38357413673939,1.02170433335374,1.01317332943428
"156","116","3","5-5","4-8","""short""","""4-5""","""4-8""","""right""","""simple""","""ratum""",0.59644761338879,0.654049197860962,7.48492849833601,7.41937065134264,0.911930807864981,1.00883603880627
"157","116","4","5-3","1-1","""long""","""1-5""","""5-3""","""right""","""complex""","""pakuwugnum""",0.198905525846702,0.650860276977924,7.04719236357878,7.49631198228932,0.305604033434427,0.940087923265251
"158","116","5","4-8","3-4","""long""","""3-4""","""4-8""","""left""","""complex""","""tiburalex""",0.454706120023767,0.59644761338879,7.34365297144576,7.48492849833601,0.7623571790996,0.98112533380624
"159","116","6","5-1","3-3","""long""","""3-5""","""3-3""","""right""","""simple""","""fepolopus""",0.437312451087946,0.643812070282658,7.35231805220081,7.55152734409631,0.679254818717439,0.973619999926076
"160","116","7","5-7","5-5","""short""","""5-5""","""5-7""","""left""","""complex""","""gronan""",0.654049197860962,0.657452317290553,7.41937065134264,7.53194766740618,0.994823777572774,0.98505339906294
"161","117","0","5-5","1-8","""short""","""1-5""","""1-8""","""right""","""simple""","""ralex""",0.213287175157144,0.654049197860962,7.15638039732531,7.41937065134264,0.326102647713184,0.964553563047866
"162","117","1","3-8","1-4","""long""","""1-3""","""3-8""","""left""","""complex""","""fepolopus""",0.205391265597148,0.592708884510742,7.106017880143,7.37820860586072,0.346529756790621,0.963108833016525
"163","117","2","3-7","3-5","""short""","""3-3""","""3-7""","""left""","""complex""","""gronan""",0.545940690325717,0.491521184697655,7.38057144653556,7.4576421040624,1.11071650077816,0.98966554623413
"164","117","3","5-4","2-7","""long""","""2-5""","""2-7""","""left""","""simple""","""binivatrus""",0.498480635229298,0.614266488413547,7.25324083665048,7.52245949482209,0.811505502305218,0.964211351572325
"165","117","4","5-2","3-6","""long""","""3-5""","""5-2""","""right""","""complex""","""pakuwugnum""",0.52237068011997,0.732388591800357,7.37717323948312,7.40911860957558,0.713242513562205,0.995688371076801
"166","117","5","4-1","4-3","""short""","""4-4""","""4-1""","""left""","""complex""","""ratum""",0.59194499618029,0.559609180035651,7.51389426853832,7.47238209549203,1.05778285506785,1.00555541359044
"167","117","6","1-3","1-2","""short""","""1-1""","""1-3""","""left""","""complex""","""torun""",0.067770971422087,0.240463209407226,7.12566153316537,7.12022004272548,0.281835094812015,1.00076423065681
"168","117","7","2-6","2-1","""long""","""2-2""","""2-6""","""right""","""complex""","""tupabugorn""",0.396717626087868,0.362726450020568,7.25000948926994,7.30024971724876,1.09371022175354,0.993118012407149
"169","118","0","2-1","2-8","""short""","""2-2""","""2-1""","""right""","""complex""","""bugorn""",0.388259920156472,0.396717626087868,7.14928546016887,7.25000948926994,0.978680791133987,0.986107048652813
"170","118","1","4-2","4-4","""long""","""4-4""","""4-4""","""left""","""simple""","""gaburatum""",0.599862745098039,0.601591200602591,7.44415965744716,7.38357413673939,0.997126860394865,1.00820544624944
"171","118","2","5-6","2-2","""short""","""2-5""","""2-2""","""left""","""simple""","""ralex""",0.400489205783323,0.598802900536869,7.22323860108545,7.46635694988485,0.668816409246275,0.967438156194347
"172","118","3","2-7","1-3","""long""","""1-2""","""1-3""","""left""","""simple""","""binivatrus""",0.240463209407226,0.498480635229298,7.12022004272548,7.25324083665048,0.482392278481619,0.981660502260886
"173","118","4","5-5","3-1","""long""","""3-5""","""5-5""","""left""","""complex""","""fepolopus""",0.589474738918958,0.654049197860962,7.26311607655564,7.41937065134264,0.901269722288183,0.978939645674836
"174","118","5","5-4","1-6","""short""","""1-5""","""1-6""","""left""","""simple""","""torun""",0.096151633986928,0.614266488413547,7.07781498740677,7.52245949482209,0.156530814883385,0.940891073229257
"175","118","6","3-8","3-5","""short""","""3-3""","""3-5""","""right""","""simple""","""gronan""",0.545940690325717,0.592708884510742,7.38057144653556,7.37820860586072,0.921094157001493,1.00032024584843
"176","118","7","4-3","2-7","""long""","""2-4""","""4-3""","""right""","""complex""","""pakuwugnum""",0.498480635229298,0.59194499618029,7.25324083665048,7.51389426853832,0.842106341714011,0.965310473827236
"177","119","0","5-8","3-4","""long""","""3-5""","""5-8""","""right""","""complex""","""tupabugorn""",0.454706120023767,0.627812012463534,7.34365297144576,7.5809576218774,0.724271136895741,0.968697272525727
"178","119","1","4-5","3-3","""short""","""3-4""","""3-3""","""right""","""simple""","""ratum""",0.437312451087946,0.60023659050397,7.35231805220081,7.45011405562092,0.728566798503187,0.98687322063931
"179","119","2","3-2","3-8","""short""","""3-3""","""3-2""","""right""","""complex""","""torun""",0.592708884510742,0.500260812458955,7.37820860586072,7.34357497749828,1.18479974795022,1.00471618094301
"180","119","3","5-4","1-6","""long""","""1-5""","""1-6""","""right""","""simple""","""tiburalex""",0.096151633986928,0.614266488413547,7.07781498740677,7.52245949482209,0.156530814883385,0.940891073229257
"181","119","4","3-1","2-2","""short""","""2-3""","""3-1""","""right""","""complex""","""lopus""",0.400489205783323,0.589474738918958,7.22323860108545,7.26311607655564,0.679400115631389,0.994509591331067
"182","119","5","4-7","2-5","""short""","""2-4""","""2-5""","""right""","""simple""","""gronan""",0.365537163309983,0.596326967150497,7.28993416391881,7.40403330391097,0.612981105075081,0.9845895966011
"183","119","6","4-3","1-1","""long""","""1-4""","""4-3""","""left""","""complex""","""binivatrus""",0.198905525846702,0.59194499618029,7.04719236357878,7.51389426853832,0.336020284199042,0.937888145842871
"184","119","7","1-6","1-7","""long""","""1-1""","""1-6""","""left""","""complex""","""pakuwugnum""",0.226620320855615,0.096151633986928,7.21094692940482,7.07781498740677,2.35690556113092,1.01880975163026
"185","12","0","4-6","2-7","""long""","""2-4""","""4-6""","""left""","""complex""","""pakuwugnum""",0.498480635229298,0.614648336563144,7.25324083665048,7.4808403912451,0.81100135732343,0.96957567028686
"186","12","1","2-7","1-3","""short""","""1-2""","""1-3""","""right""","""simple""","""bugorn""",0.240463209407226,0.498480635229298,7.12022004272548,7.25324083665048,0.482392278481619,0.981660502260886
"187","12","2","3-4","1-6","""short""","""1-3""","""3-4""","""right""","""complex""","""vatrus""",0.096151633986928,0.454706120023767,7.07781498740677,7.34365297144576,0.211458851668639,0.963800306867353
"188","12","3","3-3","3-5","""long""","""3-3""","""3-5""","""right""","""simple""","""kibagronan""",0.545940690325717,0.437312451087946,7.38057144653556,7.35231805220081,1.2483996030013,1.00384278728615
"189","12","4","2-5","2-4","""short""","""2-2""","""2-5""","""right""","""complex""","""torun""",0.409232560903149,0.365537163309983,7.29336768842468,7.28993416391881,1.11953749708374,1.00047099526946
"190","12","5","5-1","5-8","""long""","""5-5""","""5-1""","""right""","""complex""","""tiburalex""",0.627812012463534,0.643812070282658,7.5809576218774,7.55152734409631,0.975147937484149,1.00389726163199
"191","12","6","1-2","1-1","""long""","""1-1""","""1-1""","""left""","""simple""","""gaburatum""",0.198905525846702,0.067770971422087,7.04719236357878,7.12566153316537,2.93496642696607,0.988987805662483
"192","12","7","5-8","1-2","""short""","""1-5""","""1-2""","""left""","""simple""","""lopus""",0.067770971422087,0.627812012463534,7.12566153316537,7.5809576218774,0.107947873052243,0.939942140370483
"193","120","0","5-6","4-5","""long""","""4-5""","""5-6""","""left""","""complex""","""tiburalex""",0.60023659050397,0.598802900536869,7.45011405562092,7.46635694988485,1.00239426022455,0.997824522136705
"194","120","1","1-3","1-2","""long""","""1-1""","""1-3""","""left""","""complex""","""binivatrus""",0.067770971422087,0.240463209407226,7.12566153316537,7.12022004272548,0.281835094812015,1.00076423065681
"195","120","2","2-2","2-6","""short""","""2-2""","""2-2""","""left""","""complex""","""ratum""",0.362726450020568,0.400489205783323,7.30024971724876,7.22323860108545,0.905708430545852,1.01066157722545
"196","120","3","2-8","1-1","""long""","""1-2""","""1-1""","""right""","""simple""","""fepolopus""",0.198905525846702,0.388259920156472,7.04719236357878,7.14928546016887,0.512299919514076,0.985719818133031
"197","120","4","5-7","5-4","""short""","""5-5""","""5-7""","""right""","""complex""","""bugorn""",0.614266488413547,0.657452317290553,7.52245949482209,7.53194766740618,0.934313367310073,0.998740276353068
"198","120","5","5-4","3-7","""short""","""3-5""","""3-7""","""right""","""simple""","""wugnum""",0.491521184697655,0.614266488413547,7.4576421040624,7.52245949482209,0.800175809634506,0.991383484244175
"199","120","6","4-1","1-8","""long""","""1-4""","""1-8""","""left""","""simple""","""mipatorun""",0.213287175157144,0.559609180035651,7.15638039732531,7.47238209549203,0.381135947668972,0.957710714718756
"200","120","7","3-5","1-3","""short""","""1-3""","""1-3""","""right""","""simple""","""gronan""",0.240463209407226,0.545940690325717,7.12022004272548,7.38057144653556,0.440456653384385,0.964724763428408
"201","121","0","3-4","1-6","""short""","""1-3""","""3-4""","""left""","""complex""","""ratum""",0.096151633986928,0.454706120023767,7.07781498740677,7.34365297144576,0.211458851668639,0.963800306867353
"202","121","1","1-5","1-2","""long""","""1-1""","""1-5""","""left""","""complex""","""pakuwugnum""",0.067770971422087,0.171708853238265,7.12566153316537,7.13330511343712,0.394685365046654,0.998928465816308
"203","121","2","5-2","3-5","""short""","""3-5""","""3-5""","""right""","""simple""","""bugorn""",0.545940690325717,0.732388591800357,7.38057144653556,7.40911860957558,0.74542489661627,0.996147023074631
"204","121","3","3-3","3-8","""long""","""3-3""","""3-3""","""left""","""complex""","""fepolopus""",0.592708884510742,0.437312451087946,7.37820860586072,7.35231805220081,1.35534417791261,1.0035214137196
"205","121","4","4-1","2-4","""short""","""2-4""","""2-4""","""left""","""simple""","""gronan""",0.409232560903149,0.559609180035651,7.29336768842468,7.47238209549203,0.731282787171358,0.976043194154198
"206","121","5","5-8","4-1","""long""","""4-5""","""4-1""","""left""","""simple""","""tiburalex""",0.559609180035651,0.627812012463534,7.47238209549203,7.5809576218774,0.891364244273927,0.985677861320311
"207","121","6","4-6","4-7","""long""","""4-4""","""4-6""","""right""","""complex""","""binivatrus""",0.596326967150497,0.614648336563144,7.40403330391097,7.4808403912451,0.970192110963657,0.989732826351433
"208","121","7","4-7","3-3","""short""","""3-4""","""4-7""","""right""","""complex""","""torun""",0.437312451087946,0.596326967150497,7.35231805220081,7.40403330391097,0.733343409199839,0.993015259442061
"209","122","0","5-3","4-8","""short""","""4-5""","""5-3""","""left""","""complex""","""vatrus""",0.59644761338879,0.650860276977924,7.48492849833601,7.49631198228932,0.916398856231044,0.998481455416983
"210","122","1","3-8","2-7","""short""","""2-3""","""3-8""","""left""","""complex""","""ralex""",0.498480635229298,0.592708884510742,7.25324083665048,7.37820860586072,0.841021027786304,0.983062586613372
"211","122","2","2-2","1-1","""short""","""1-2""","""2-2""","""left""","""complex""","""ratum""",0.198905525846702,0.400489205783323,7.04719236357878,7.22323860108545,0.496656396662826,0.975627796999505
"212","122","3","4-6","2-5","""short""","""2-4""","""4-6""","""right""","""complex""","""gronan""",0.365537163309983,0.614648336563144,7.28993416391881,7.4808403912451,0.594709432313628,0.974480644240223
"213","122","4","1-1","1-2","""long""","""1-1""","""1-1""","""right""","""complex""","""pakuwugnum""",0.067770971422087,0.198905525846702,7.12566153316537,7.04719236357878,0.340719399994541,1.01113481306288
"214","122","5","5-7","2-4","""long""","""2-5""","""5-7""","""left""","""complex""","""fepolopus""",0.409232560903149,0.657452317290553,7.29336768842468,7.53194766740618,0.622452077725804,0.968324264915709
"215","122","6","3-5","1-6","""long""","""1-3""","""3-5""","""right""","""complex""","""tupabugorn""",0.096151633986928,0.545940690325717,7.07781498740677,7.38057144653556,0.176121025032156,0.958979265857401
"216","122","7","4-4","1-3","""long""","""1-4""","""4-4""","""left""","""complex""","""mipatorun""",0.240463209407226,0.599862745098039,7.12022004272548,7.44415965744716,0.400863716528896,0.956484058694575
"217","123","0","4-3","2-7","""long""","""2-4""","""2-7""","""left""","""simple""","""tupabugorn""",0.498480635229298,0.59194499618029,7.25324083665048,7.51389426853832,0.842106341714011,0.965310473827236
"218","123","1","1-5","1-6","""short""","""1-1""","""1-5""","""right""","""complex""","""lopus""",0.096151633986928,0.171708853238265,7.07781498740677,7.13330511343712,0.559968995037821,0.992220979595304
"219","123","2","5-7","3-2","""short""","""3-5""","""5-7""","""left""","""complex""","""gronan""",0.500260812458955,0.657452317290553,7.34357497749828,7.53194766740618,0.760908128699881,0.974990175419956
"220","123","3","5-1","1-3","""short""","""1-5""","""5-1""","""left""","""complex""","""wugnum""",0.240463209407226,0.643812070282658,7.12022004272548,7.55152734409631,0.373499069847593,0.942884759371491
