"countryCode" "country" "GeoArea" "continent" "walsCode" "silCode" "lang" "lat" "lon" "langFamily" "langGenus" "nativeCountry" "nativeCountryCode" "nativeCountryArea" "ethnologue_lang_name"
"160" "AU" "Australia" "Pacific" "Australia and Oceania" "bsq" "BSQ" "Basque" 43 -3 "Basque" "Basque" "Spain" "ES" "Europe" "Basque"
"161" "AU" "Australia" "Pacific" "Australia and Oceania" "bua" "BVR" "Burarra" -12.25 134.58 "Australian" "Burarran" "Australia" "AU" "Australia and Oceania" "Burarra"
"162" "AU" "Australia" "Pacific" "Australia and Oceania" "chw" "CJA" "Cham (Western)" 12 105.5 "Austronesian" "Sundic" "Cambodia" "KH" "Asia" "Western Cham"
"163" "AU" "Australia" "Pacific" "Australia and Oceania" "cld" "CLD" "Chaldean (Modern)" 36 43 "Afro-Asiatic" "Semitic" "Iraq" "IQ" "Asia" "Chaldean Neo-Aramaic"
"164" "AU" "Australia" "Pacific" "Australia and Oceania" "cnt" "YUH" "Cantonese" 23 113 "Sino-Tibetan" "Chinese" "China" "CN" "Asia" "Yue Chinese"
"165" "AU" "Australia" "Pacific" "Australia and Oceania" "dhr" "DHR" "Dhargari" -23.75 114.92 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Dhargari"
"166" "AU" "Australia" "Pacific" "Australia and Oceania" "dhu" "DHU" "Dhurga" -35.67 150 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Dhurga"
"167" "AU" "Australia" "Pacific" "Australia and Oceania" "dhw" "TBH" "Dharawal" -34.5 150.5 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Thurawal"
"168" "AU" "Australia" "Pacific" "Australia and Oceania" "diy" "DIF" "Diyari" -28 139 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Dieri"
"169" "AU" "Australia" "Pacific" "Australia and Oceania" "dja" "DYY" "Djabugay" -16.75 145.58 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Dyaabugay"
"170" "AU" "Australia" "Pacific" "Australia and Oceania" "dji" "JIG" "Djingili" -17.75 134 "Australian" "West Barkly" "Australia" "AU" "Australia and Oceania" "Djingili"
"171" "AU" "Australia" "Pacific" "Australia and Oceania" "djm" "DJR" "Djambarrpuyngu" -12.17 135.5 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Djambarrpuyngu"
"172" "AU" "Australia" "Pacific" "Australia and Oceania" "djn" "DJI" "Djinang" -12.33 134.83 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Djinang"
"173" "AU" "Australia" "Pacific" "Australia and Oceania" "djp" "dDUJ" "Djapu" -12.67 136 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Dhuwal"
"174" "AU" "Australia" "Pacific" "Australia and Oceania" "djr" "DDJ" "Djaru" -18.75 128 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Jaru"
"175" "AU" "Australia" "Pacific" "Australia and Oceania" "dyi" "DBL" "Dyirbal" -17.83 145.58 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Dyirbal"
"176" "AU" "Australia" "Pacific" "Australia and Oceania" "emm" "AMY" "Emmi" -13.5 130 "Australian" "Western Daly" "Australia" "AU" "Australia and Oceania" "Ami"
"177" "AU" "Australia" "Pacific" "Australia and Oceania" "eng" "ENG" "English" 52 0 "Indo-European" "Germanic" "United Kingdom" "GB" "Europe" "English"
"178" "AU" "Australia" "Pacific" "Australia and Oceania" "est" "EST" "Estonian" 59 26 "Uralic" "Finnic" "Estonia" "EE" "Europe" "Estonian"
"179" "AU" "Australia" "Pacific" "Australia and Oceania" "gaa" "GBU" "Gaagudju" -12.58 132.83 "Australian" "Gaagudju" "Australia" "AU" "Australia and Oceania" "Gagadu"
"180" "AU" "Australia" "Pacific" "Australia and Oceania" "gae" "GLS" "Gaelic (Scots)" 57 -4 "Indo-European" "Celtic" "United Kingdom" "GB" "Europe" "Scottish Gaelic"
"181" "AU" "Australia" "Pacific" "Australia and Oceania" "ger" "GER" "German" 52 10 "Indo-European" "Germanic" "Switzerland" "CH" "Europe" "Standard German"
"182" "AU" "Australia" "Pacific" "Australia and Oceania" "ggu" "GNR" "Gureng Gureng" -25.25 151 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Gureng Gureng"
"183" "AU" "Australia" "Pacific" "Australia and Oceania" "gji" "GUE" "Gurindji" -17.67 130.67 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Gurinji"
"184" "AU" "Australia" "Pacific" "Australia and Oceania" "glp" "dGLA" "Gaalpu" -12.67 136.75 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Dhangu"
"185" "AU" "Australia" "Pacific" "Australia and Oceania" "gmt" "GNN" "Gumatj" -12.5 135.5 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Gumatj"
"186" "AU" "Australia" "Pacific" "Australia and Oceania" "gnb" "WLG" "Gunbalang" -12 134 "Australian" "Gunwinygic" "Australia" "AU" "Australia and Oceania" "Kunbarlang"
"187" "AU" "Australia" "Pacific" "Australia and Oceania" "gnn" "GWW" "Gunin" -14.25 126.67 "Australian" "Wororan" "Australia" "AU" "Australia and Oceania" "Kwini"
"188" "AU" "Australia" "Pacific" "Australia and Oceania" "gny" "GYY" "Gunya" -26.5 146.5 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Gunya"
"189" "AU" "Australia" "Pacific" "Australia and Oceania" "goo" "GNI" "Gooniyandi" -18.33 126.33 "Australian" "Bunuban" "Australia" "AU" "Australia and Oceania" "Gooniyandi"
"190" "AU" "Australia" "Pacific" "Australia and Oceania" "grg" "GGE" "Gurr-goni" -12.25 134.42 "Australian" "Burarran" "Australia" "AU" "Australia and Oceania" "Guragone"
"191" "AU" "Australia" "Pacific" "Australia and Oceania" "grk" "GRK" "Greek (Modern)" 39 22 "Indo-European" "Greek" "Greece" "GR" "Europe" "Greek"
"192" "AU" "Australia" "Pacific" "Australia and Oceania" "grr" "GBC" "Garrwa" -17.08 137.17 "Australian" "Garrwan" "Australia" "AU" "Australia and Oceania" "Garawa"
"193" "AU" "Australia" "Pacific" "Australia and Oceania" "gug" "KTD" "Gugada" -30 134 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Kokata"
"194" "AU" "Australia" "Pacific" "Australia and Oceania" "gum" "KGS" "Gumbaynggir" -30.17 152.5 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Kumbainggar"
"195" "AU" "Australia" "Pacific" "Australia and Oceania" "guu" "KKY" "Guugu Yimidhirr" -15 144.83 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Guguyimidjir"
"196" "AU" "Australia" "Pacific" "Australia and Oceania" "heb" "HBR" "Hebrew (Modern)" 31.5 34.83 "Afro-Asiatic" "Semitic" "Israel" "IL" "Asia" "Hebrew"
"197" "AU" "Australia" "Pacific" "Australia and Oceania" "hun" "HNG" "Hungarian" 47 20 "Uralic" "Ugric" "Hungary" "HU" "Europe" "Hungarian"
"198" "AU" "Australia" "Pacific" "Australia and Oceania" "ita" "ITN" "Italian" 43 12 "Indo-European" "Romance" "Switzerland" "CH" "Europe" "Italian"
"199" "AU" "Australia" "Pacific" "Australia and Oceania" "itu" "PMS" "Italian (Turinese)" 45 7.67 "Indo-European" "Romance" "Italy" "IT" "Europe" "Piemontese"
"200" "AU" "Australia" "Pacific" "Australia and Oceania" "iwa" "IBD" "Iwaidja" -11.5 132.67 "Australian" "Iwaidjan" "Australia" "AU" "Australia and Oceania" "Iwaidja"
"201" "AU" "Australia" "Pacific" "Australia and Oceania" "jam" "DJD" "Jaminjung" -15.08 130.5 "Australian" "Jaminjungan" "Australia" "AU" "Australia and Oceania" "Djamindjung"
"202" "AU" "Australia" "Pacific" "Australia and Oceania" "jpn" "JPN" "Japanese" 37 140 "Japanese" "Japanese" "Japan" "JP" "Asia" "Japanese"
"203" "AU" "Australia" "Pacific" "Australia and Oceania" "kay" "GYD" "Kayardild" -17.05 139.5 "Australian" "Tangkic" "Australia" "AU" "Australia and Oceania" "Kayardild"
"204" "AU" "Australia" "Pacific" "Australia and Oceania" "kgu" "KTG" "Kalkatungu" -21 139.5 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Kalkutung"
"205" "AU" "Australia" "Pacific" "Australia and Oceania" "kij" "GIA" "Kitja" -17.5 127.75 "Australian" "Djeragan" "Australia" "AU" "Australia and Oceania" "Kitja"
"206" "AU" "Australia" "Pacific" "Australia and Oceania" "kji" "KUR" "Kurmanji" 38 42 "Indo-European" "Iranian" "Turkey" "TR" "Eurasia" "Northern Kurdish"
"207" "AU" "Australia" "Pacific" "Australia and Oceania" "kjn" "KJN" "Kunjen" -16.5 142.5 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Kunjen"
"208" "AU" "Australia" "Pacific" "Australia and Oceania" "kly" "MWP" "Kala Lagaw Ya" -10.12 142.12 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Kala Lagaw Ya"
"209" "AU" "Australia" "Pacific" "Australia and Oceania" "kmw" "QKY" "Kamu" -13.58 130.83 "Australian" "Eastern Daly" "Australia" "AU" "Australia and Oceania" "Kamu"
"210" "AU" "Australia" "Pacific" "Australia and Oceania" "knc" "UWA" "Kugu Nganhcara" -14.42 142 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Kuku-Uwanh"
"211" "AU" "Australia" "Pacific" "Australia and Oceania" "knq" "dROP" "Kriol (Ngukurr)" -14.83 135 "Creoles and Pidgins" "" "Australia" "AU" "Australia and Oceania" "Kriol"
"212" "AU" "Australia" "Pacific" "Australia and Oceania" "kor" "KKN" "Korean" 37.5 128 "Korean" "Korean" "Korea-South" "KR" "Asia" "Korean"
"213" "AU" "Australia" "Pacific" "Australia and Oceania" "krj" "GBD" "Karadjeri" -19 122 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Karadjeri"
"214" "AU" "Australia" "Pacific" "Australia and Oceania" "kuu" "QKL" "Kuuku Yau" -12.58 143.08 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Kuuku-Yau"
"215" "AU" "Australia" "Pacific" "Australia and Oceania" "kya" "GVN" "Kuku-Yalanji" -16 145 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Kuku-Yalanji"
"216" "AU" "Australia" "Pacific" "Australia and Oceania" "lao" "NOL" "Lao" 18 103 "Tai-Kadai" "Kam-Tai" "Thailand" "TH" "Asia" "Lao"
"217" "AU" "Australia" "Pacific" "Australia and Oceania" "lar" "LRG" "Laragia" -12.67 130.83 "Australian" "Laragiyan" "Australia" "AU" "Australia and Oceania" "Laragia"
"218" "AU" "Australia" "Pacific" "Australia and Oceania" "lat" "LAT" "Latvian" 57 24 "Indo-European" "Baltic" "Latvia" "LV" "Europe" "Latvian"
"219" "AU" "Australia" "Pacific" "Australia and Oceania" "lit" "LIT" "Lithuanian" 55 24 "Indo-European" "Baltic" "Lithuania" "LT" "Europe" "Lithuanian"
"220" "AU" "Australia" "Pacific" "Australia and Oceania" "lla" "LBY" "Lamu-Lamu" -14.83 144.5 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Lamu-Lamu"
"221" "AU" "Australia" "Pacific" "Australia and Oceania" "lml" "LMC" "Limilngan" -12.5 131.92 "Australian" "Limilngan" "Australia" "AU" "Australia and Oceania" "Limilngan"
"222" "AU" "Australia" "Pacific" "Australia and Oceania" "lrd" "LBZ" "Lardil" -16.5 139.33 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Lardil"
"223" "AU" "Australia" "Pacific" "Australia and Oceania" "mau" "MPH" "Maung" -11.92 133.5 "Australian" "Iwaidjan" "Australia" "AU" "Australia and Oceania" "Maung"
"224" "AU" "Australia" "Pacific" "Australia and Oceania" "mdb" "MWD" "Mudburra" -17.33 132.08 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Mudbura"
"225" "AU" "Australia" "Pacific" "Australia and Oceania" "mdl" "ZML" "Madngele" -13.83 130.42 "Australian" "Eastern Daly" "Australia" "AU" "Australia and Oceania" "Madngele"
"226" "AU" "Australia" "Pacific" "Australia and Oceania" "mer" "ULK" "Meryam Mir" -9.92 144.08 "Western Fly" "Western Fly" "Australia" "AU" "Australia and Oceania" "Meriam"
"227" "AU" "Australia" "Pacific" "Australia and Oceania" "mir" "MEP" "Miriwung" -15.67 129 "Australian" "Djeragan" "Australia" "AU" "Australia and Oceania" "Miriwung"
"228" "AU" "Australia" "Pacific" "Australia and Oceania" "mku" "ZMR" "Maranungku" -13.67 130 "Australian" "Western Daly" "Australia" "AU" "Australia and Oceania" "Maranunggu"
"229" "AU" "Australia" "Pacific" "Australia and Oceania" "mlk" "MPB" "Malakmalak" -13.42 130.42 "Australian" "Northern Daly" "Australia" "AU" "Australia and Oceania" "Mullukmulluk"
"230" "AU" "Australia" "Pacific" "Australia and Oceania" "mlt" "MLS" "Maltese" 35.92 14.42 "Afro-Asiatic" "Semitic" "Malta" "MT" "Europe" "Maltese"
"231" "AU" "Australia" "Pacific" "Australia and Oceania" "mnj" "dMPJ" "Mantjiltjara" -22.67 125.08 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Martu Wangka"
"232" "AU" "Australia" "Pacific" "Australia and Oceania" "mny" "ZMC" "Margany" -27 144.5 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Margany"
"233" "AU" "Australia" "Pacific" "Australia and Oceania" "mpa" "MWF" "Murrinh-Patha" -14.67 129.67 "Australian" "Murrinh-Patha" "Australia" "AU" "Australia and Oceania" "Murrinh-Patha"
"234" "AU" "Australia" "Pacific" "Australia and Oceania" "mra" "MEC" "Mara" -15 135.17 "Australian" "Maran" "Australia" "AU" "Australia and Oceania" "Mara"
"235" "AU" "Australia" "Pacific" "Australia and Oceania" "mrh" "MFR" "Marrithiyel" -13.83 130 "Australian" "Western Daly" "Australia" "AU" "Australia and Oceania" "Marithiel"
"236" "AU" "Australia" "Pacific" "Australia and Oceania" "mrr" "ZMT" "Maringarr" -14.25 130 "Australian" "Western Daly" "Australia" "AU" "Australia and Oceania" "Maringarr"
"237" "AU" "Australia" "Pacific" "Australia and Oceania" "mrt" "VMA" "Martuthunira" -20.83 116.5 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Martuyhunira"
"238" "AU" "Australia" "Pacific" "Australia and Oceania" "mrw" "ZMU" "Muruwari" -28.75 147 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Muruwari"
"239" "AU" "Australia" "Pacific" "Australia and Oceania" "myi" "MPC" "Mangarrayi" -14.67 133.5 "Australian" "Mangarrayi" "Australia" "AU" "Australia and Oceania" "Mangarayi"
"240" "AU" "Australia" "Pacific" "Australia and Oceania" "ndj" "DJJ" "Ndjébbana" -12.17 134.12 "Australian" "Ndjébbana" "Australia" "AU" "Australia and Oceania" "Djeebbana"
"241" "AU" "Australia" "Pacific" "Australia and Oceania" "ngi" "dWYB" "Ngiyambaa" -31.75 145.5 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Wangaaybuwan-Ngiyambaa"
"242" "AU" "Australia" "Pacific" "Australia and Oceania" "ngj" "NJU" "Ngadjumaja" -32.33 123.83 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Ngadjunmaya"
"243" "AU" "Australia" "Pacific" "Australia and Oceania" "ngk" "NAM" "Ngankikurungkurr" -14 130.5 "Australian" "Southern Daly" "Australia" "AU" "Australia and Oceania" "Nangikurrunggurr"
"244" "AU" "Australia" "Pacific" "Australia and Oceania" "ngl" "NIG" "Ngalakan" -14.25 134 "Australian" "Ngalakan" "Australia" "AU" "Australia and Oceania" "Ngalakan"
"245" "AU" "Australia" "Pacific" "Australia and Oceania" "ngn" "NID" "Ngandi" -13.83 135 "Australian" "Ngandi" "Australia" "AU" "Australia and Oceania" "Ngandi"
"246" "AU" "Australia" "Pacific" "Australia and Oceania" "ngr" "NAY" "Ngarinyeri" -36 140 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Narrinyeri"
"247" "AU" "Australia" "Pacific" "Australia and Oceania" "ngw" "NXN" "Ngawun" -19 141.5 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Ngawun"
"248" "AU" "Australia" "Pacific" "Australia and Oceania" "nju" "NYS" "Nyungar" -33.75 122 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Nyunga"
"249" "AU" "Australia" "Pacific" "Australia and Oceania" "nkb" "NGK" "Ngalkbun" -13.5 134.83 "Australian" "Gunwinygic" "Australia" "AU" "Australia and Oceania" "Ngalkbun"
"250" "AU" "Australia" "Pacific" "Australia and Oceania" "nkk" "NCK" "Nakkara" -12.12 134.42 "Australian" "Nakkara" "Australia" "AU" "Australia and Oceania" "Nakara"
"251" "AU" "Australia" "Pacific" "Australia and Oceania" "nlu" "NRL" "Ngarluma" -20.83 117.5 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Ngarluma"
"252" "AU" "Australia" "Pacific" "Australia and Oceania" "nsy" "AII" "Neo-Aramaic (Assyrian)" 36 41 "Afro-Asiatic" "Semitic" "Syria" "SY" "Asia" "Assyrian Neo-Aramaic"
"253" "AU" "Australia" "Pacific" "Australia and Oceania" "ntj" "NTJ" "Ngaanyatjarra" -26 126.5 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Ngaanyatjarra"
"254" "AU" "Australia" "Pacific" "Australia and Oceania" "nug" "NUY" "Nunggubuyu" -13.75 135.67 "Australian" "Nunggubuyu" "Australia" "AU" "Australia and Oceania" "Nunggubuyu"
"255" "AU" "Australia" "Pacific" "Australia and Oceania" "nun" "NUT" "Nung (in Vietnam)" 21.92 106.42 "Tai-Kadai" "Kam-Tai" "Viet Nam" "VN" "Asia" "Nung"
"256" "AU" "Australia" "Pacific" "Australia and Oceania" "nya" "NYT" "Nyawaygi" -19 146.17 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Nyawaygi"
"257" "AU" "Australia" "Pacific" "Australia and Oceania" "nyn" "NYH" "Nyigina" -18 124.33 "Australian" "Nyulnyulan" "Australia" "AU" "Australia and Oceania" "Nyigina"
"258" "AU" "Australia" "Pacific" "Australia and Oceania" "nyu" "NYV" "Nyulnyul" -17 122.83 "Australian" "Nyulnyulan" "Australia" "AU" "Australia and Oceania" "Nyulnyul"
"259" "AU" "Australia" "Pacific" "Australia and Oceania" "pak" "PKN" "Pakanha" -14.5 142.42 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Pakanha"
"260" "AU" "Australia" "Pacific" "Australia and Oceania" "pin" "PIU" "Pintupi" -23 129 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Pintupi-Luritja"
"261" "AU" "Australia" "Pacific" "Australia and Oceania" "pit" "PJT" "Pitjantjatjara" -26 130 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Pitjantjatjara"
"262" "AU" "Australia" "Pacific" "Australia and Oceania" "pkn" "DRL" "Paakantyi" -32.5 142.5 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Darling"
"263" "AU" "Australia" "Pacific" "Australia and Oceania" "pny" "PNW" "Panyjima" -22.83 118.42 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Panytyima"
"264" "AU" "Australia" "Pacific" "Australia and Oceania" "pol" "PQL" "Polish" 52 20 "Indo-European" "Slavic" "Poland" "PL" "Europe" "Polish"
"265" "AU" "Australia" "Pacific" "Australia and Oceania" "ppi" "PIT" "Pitta Pitta" -22.83 140 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Pitta Pitta"
"266" "AU" "Australia" "Pacific" "Australia and Oceania" "prs" "PES" "Persian" 32 54 "Indo-European" "Iranian" "Iran" "IR" "Asia" "Western Farsi"
"267" "AU" "Australia" "Pacific" "Australia and Oceania" "rit" "RIT" "Ritharngu" -12.83 135.5 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Ritarungo"
"268" "AU" "Australia" "Pacific" "Australia and Oceania" "rmb" "RMB" "Rembarnga" -12.83 134.58 "Australian" "Rembarnga" "Australia" "AU" "Australia and Oceania" "Rembarunga"
"269" "AU" "Australia" "Pacific" "Australia and Oceania" "rom" "RUM" "Romanian" 46 25 "Indo-European" "Romance" "Romania" "RO" "Europe" "Romanian"
"270" "AU" "Australia" "Pacific" "Australia and Oceania" "slo" "SLV" "Slovene" 46 15 "Indo-European" "Slavic" "Slovenia" "SI" "Europe" "Slovenian"
"271" "AU" "Australia" "Pacific" "Australia and Oceania" "spa" "SPN" "Spanish" 40 -4 "Indo-European" "Romance" "Spain" "ES" "Europe" "Spanish"
"272" "AU" "Australia" "Pacific" "Australia and Oceania" "thp" "TYP" "Thaypan" -14.83 143.17 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Thaypan"
"273" "AU" "Australia" "Pacific" "Australia and Oceania" "thy" "THD" "Thaayorre" -14.58 141.83 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Thayore"
"274" "AU" "Australia" "Pacific" "Australia and Oceania" "tiw" "TIW" "Tiwi" -11.5 131 "Australian" "Tiwian" "Australia" "AU" "Australia and Oceania" "Tiwi"
"275" "AU" "Australia" "Pacific" "Australia and Oceania" "tng" "TOV" "Tongan" -21.17 -175.17 "Austronesian" "Oceanic" "Tonga" "TO" "Australia and Oceania" "Tongan"
"276" "AU" "Australia" "Pacific" "Australia and Oceania" "tur" "TRK" "Turkish" 39 35 "Altaic" "Turkic" "Turkey" "TR" "Eurasia" "Turkish"
"277" "AU" "Australia" "Pacific" "Australia and Oceania" "tye" "WOA" "Tyeraity" -13 130.33 "Australian" "Northern Daly" "Australia" "AU" "Australia and Oceania" "Tyaraity"
"278" "AU" "Australia" "Pacific" "Australia and Oceania" "uhi" "URF" "Uradhi" -11.92 142.42 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Uradhi"
"279" "AU" "Australia" "Pacific" "Australia and Oceania" "ung" "UNG" "Ungarinjin" -16.33 126 "Australian" "Wororan" "Australia" "AU" "Australia and Oceania" "Ngarinyin"
"280" "AU" "Australia" "Pacific" "Australia and Oceania" "uyg" "UIG" "Uyghur" 40 80 "Altaic" "Turkic" "China" "CN" "Asia" "Uyghur"
"281" "AU" "Australia" "Pacific" "Australia and Oceania" "uzb" "UZS/ UZB" "Uzbek" 39 66 "Altaic" "Turkic" "Uzbekistan" "UZ" "Asia" "Northern Uzbek"
"282" "AU" "Australia" "Pacific" "Australia and Oceania" "vie" "VIE" "Vietnamese" 10.5 106.5 "Austro-Asiatic" "Viet-Muong" "Viet Nam" "VN" "Asia" "Vietnamese"
"283" "AU" "Australia" "Pacific" "Australia and Oceania" "wag" "WAQ" "Wagiman" -14 131.25 "Australian" "Yangmanic" "Australia" "AU" "Australia and Oceania" "Wageman"
"284" "AU" "Australia" "Pacific" "Australia and Oceania" "wam" "WMB" "Wambaya" -18.67 135.75 "Australian" "West Barkly" "Australia" "AU" "Australia and Oceania" "Wambaya"
"285" "AU" "Australia" "Pacific" "Australia and Oceania" "wan" "dNBX" "Wangkumara" -27.33 143 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Ngura"
"286" "AU" "Australia" "Pacific" "Australia and Oceania" "wat" "WBV" "Watjarri" -26 117.5 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Wajarri"
"287" "AU" "Australia" "Pacific" "Australia and Oceania" "wgu" "WRG" "Warrungu" -18 145 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Warungu"
"288" "AU" "Australia" "Pacific" "Australia and Oceania" "wir" "WIW" "Wirangu" -32 134 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Wirangu"
"289" "AU" "Australia" "Pacific" "Australia and Oceania" "wlm" "WMT" "Walmatjari" -19.5 125.75 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Walmajarri"
"290" "AU" "Australia" "Pacific" "Australia and Oceania" "wlw" "WRB" "Warluwara" -22 138.5 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Warluwara"
"291" "AU" "Australia" "Pacific" "Australia and Oceania" "wmu" "WIM" "Wik Munkan" -13.92 141.75 "Australian" "Pama-Nyungan" "Australia" "AU" "Australia and Oceania" "Wik-Mungkan"
